Location_Name,Address_Line_1,City,State,Zipcode,Extended_Address,Latitude,Longitude,Score,Zone,Meeting_Name,Day,Start,End,Type
"St. Gregory's Church",144 West 90th Street,New York,NY,10024,"144 West 90th Street,Basement,Betw. Columbus & Amsterdam Avenues,NY 10024",40.7898068,-73.9723737,100,06,"Amsterdam",Mondays,4:00 PM,5:30 PM,BB
"St. Gregory's Church",144 West 90th Street,New York,NY,10024,"144 West 90th Street,Basement,Betw. Columbus & Amsterdam Avenues,NY 10024",40.7898068,-73.9723737,100,06,"Amsterdam",Tuesdays,4:00 PM,5:30 PM,OD
"St. Gregory's Church",144 West 90th Street,New York,NY,10024,"144 West 90th Street,Basement,Betw. Columbus & Amsterdam Avenues,NY 10024",40.7898068,-73.9723737,100,06,"Amsterdam",Wednesdays,4:00 PM,5:30 PM,O
"St. Gregory's Church",144 West 90th Street,New York,NY,10024,"144 West 90th Street,Basement,Betw. Columbus & Amsterdam Avenues,NY 10024",40.7898068,-73.9723737,100,06,"Amsterdam",Fridays,4:00 PM,5:30 PM,S
"Hamilton House",141 West 73rd Street,New York,NY,10023,"141 West 73rd Street,Betw Columbus & Amsterdam Avenues,NY 10023",40.7789036,-73.9799533,100,06,"Ansonia",Mondays,7:00 PM,8:00 PM,C
"Hamilton House",141 West 73rd Street,New York,NY,10023,"141 West 73rd Street,Betw Columbus & Amsterdam Avenues,NY 10023",40.7789036,-73.9799533,100,06,"Hargrave",Thursdays,7:00 PM,8:00 PM,B
"Hamilton House",141 West 73rd Street,New York,NY,10023,"141 West 73rd Street,Betw Columbus & Amsterdam Avenues,NY 10023",40.7789036,-73.9799533,100,06,"Hargrave",Fridays,7:00 PM,8:00 PM,B
"Hamilton House",141 West 73rd Street,New York,NY,10023,"141 West 73rd Street,Betw Columbus & Amsterdam Avenues,NY 10023",40.7789036,-73.9799533,100,06,"Hargrave",Thursdays,8:15 PM,9:15 PM,C
"Fourth Universalist Church",4 West 76th Street. Meeting in the gym.,New York,NY,10023,"4 West 76th Street. Meeting in the gym.,Between Central Park West & Columbus Avenue,NY 10023",40.7788736,-73.9745891,100,06,"Atlantic West Step & Tradition",Fridays,7:00 PM,8:00 PM,S
"Church of the Ascension",221 West 107th Street,New York,NY,10025,"221 West 107th Street,Basement,Betw. Amsterdam Avenue & Bway,NY 10025",40.8017795,-73.9665393,100,06,"Bloomingdale",Tuesdays,6:15 PM,7:15 PM,S
"Church of the Ascension",221 West 107th Street,New York,NY,10025,"221 West 107th Street,Basement,Betw. Amsterdam Avenue & Bway,NY 10025",40.8017795,-73.9665393,100,06,"Bloomingdale",Tuesdays,7:30 PM,8:30 PM,B
"Holy Trinity Rectory",215 West 82nd Street,New York,NY,10024,"215 West 82nd Street,Betw Amsterdam Avenue & Bway,NY 10024",40.7852818734432,-73.9771060064311,100,06,"Cadillacs For Everyone",Thursdays,7:00 PM,8:00 PM,OD
"Broadway Presbyterian Church",601 West 114th Street,New York,NY,10025,"601 West 114th Street,2nd Red Door,NY 10025",40.8069051,-73.965058,100,06,"Campus Cheer",Tuesdays,12:30 PM,1:30 PM,C
"Broadway Presbyterian Church",601 West 114th Street,New York,NY,10025,"601 West 114th Street,2nd Red Door,NY 10025",40.8069051,-73.965058,100,06,"Campus Cheer",Thursdays,12:30 PM,1:30 PM,C
"Universalist Church",Central Park West & 76th Street,New York,NY,10023,"Central Park West & 76th Street,basement gymnasium,enter on 76th Street NY 10023",40.777277,-73.982489,60,06,"Central Park West",Tuesdays,8:15 PM,9:30 PM,C
"Universalist Church",Central Park West & 76th Street,New York,NY,10023,"Central Park West & 76th Street,basement gymnasium,enter on 76th Street NY 10023",40.777277,-73.982489,60,06,"Chock Full Of Sobriety",Fridays,6:30 PM,7:30 PM,C
"Universalist Church",Central Park West & 76th Street,New York,NY,10023,"Central Park West & 76th Street,basement gymnasium,enter on 76th Street NY 10023",40.777277,-73.982489,60,06,"Women's Westside Topic",Tuesdays,6:30 PM,7:30 PM,C
"West Side YMCA at 63rd Street",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,Downstairs in large meeting room.,Betw. Central Park West & Broadway,10023",40.7708644,-73.9806413,100,06,"Chelsea Riverside",Mondays,7:30 PM,8:45 PM,O
"West Side YMCA at 63rd Street",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,Downstairs in large meeting room.,Betw. Central Park West & Broadway,10023",40.7708644,-73.9806413,100,06,"Chelsea Riverside",Mondays,9:00 PM,10:00 PM,B
"West Side YMCA at 63rd Street",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,Downstairs in large meeting room.,Betw. Central Park West & Broadway,10023",40.7708644,-73.9806413,100,06,"Chelsea Riverside",Mondays,10:15 PM,11:15 PM,C
"Fourth Universalist Society",160 Central Park West,New York,NY,10023,"160 Central Park West,Gym basement.,@ 76th Street,NY 10023",40.7787712,-73.9743066,100,06,"Classen Hall     (:Ii)",Sundays,6:00 PM,7:00 PM,B
"Good Shepherd Faith Church",152 West 66th Street,New York,NY,10023,"152 West 66th Street,Basement Level Chapel,Betw. Broadway & Amsterdam Avenue,NY 10023",40.7744405,-73.9838262,100,06,"Classen Hall Step Meeting  ( :I )",Sundays,6:15 PM,7:45 PM,S
"Second Presbyterian Church",3 West 95th Street,New York,NY,10025,"3 West 95th Street,Lower Level Auditorium,Betw Central Park West & Columbus Avenue,NY 10025",40.7912379,-73.9655109,100,06,"Columbus At Five",Saturdays,5:00 PM,6:00 PM,C
"Second Presbyterian Church",3 West 95th Street,New York,NY,10025,"3 West 95th Street,Lower Level Auditorium,Betw Central Park West & Columbus Avenue,NY 10025",40.7912379,-73.9655109,100,06,"Columbus At Five",Sundays,5:00 PM,6:00 PM,C
"Second Presbyterian Church",3 West 95th Street,New York,NY,10025,"3 West 95th Street,Lower Level Auditorium,Betw Central Park West & Columbus Avenue,NY 10025",40.7912379,-73.9655109,100,06,"Columbus At Five",Fridays,7:00 PM,8:00 PM,C
"All Angels Church",251 West 80th Street,New York,NY,10024,"251 West 80th Street,10024",40.7848713,-73.9800524,100,06,"Eightieth Street Beginners",Fridays,7:30 PM,8:45 PM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Fridays,7:00 AM,8:00 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Mondays,7:00 AM,8:00 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Tuesdays,7:00 AM,8:00 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Wednesdays,7:00 AM,8:00 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Thursdays,7:00 AM,8:00 AM,S
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Fridays,8:15 AM,9:15 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Mondays,8:15 AM,9:15 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Tuesdays,8:15 AM,9:15 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Wednesdays,8:15 AM,9:15 AM,C
"Hargrave House",111 West 71st Street,New York,NY,10023,"111 West 71st Street,@ Columbus Avenue NY 10023",40.7769516,-73.9795507,100,06,"Fast Break",Thursdays,8:15 AM,9:15 AM,C
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Fast Break Weekend",Sundays,8:00 AM,9:00 AM,C
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Fast Break Weekend",Saturdays,8:00 AM,9:00 AM,C
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Fireside  (:Ii)  Weekend Meetings Only",Saturdays,10:30 AM,11:30 AM,S
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Fireside  (:Ii)  Weekend Meetings Only",Sundays,12:30 PM,1:30 PM,B
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Fireside  (:Ii)  Weekend Meetings Only",Saturdays,12:30 PM,1:30 PM,S
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Promises Promises",Saturdays,6:30 PM,7:30 PM,C
"West Side YMCA",5 West 63rd Street,New York,NY,10023,"5 West 63rd Street,1st Floor,Betw CPW & Bway,10023",40.7708644,-73.9806413,100,06,"Sunday Men's Topic",Sundays,10:30 AM,11:30 AM,C
"Church of St. Matthew and St. Timothy",26 West 84th Street,New York,NY,10024,"26 West 84th Street,Betw. Columbus Avenue and Central Park West 10024",40.7844228,-73.9716168,100,06,"Friday Night Step",Fridays,6:30 PM,7:45 PM,S
"Holy Name School",200 West 97th Street,New York,NY,10025,"200 West 97th Street,Basement,@ Amsterdam Avenue,NY 10025",40.7946604892952,-73.9699229082063,100,06,"Grupo Camino Real",Sundays,4:30 PM,5:30 PM,OD
"Holy Name School",200 West 97th Street,New York,NY,10025,"200 West 97th Street,Basement,@ Amsterdam Avenue,NY 10025",40.7946604892952,-73.9699229082063,100,06,"Grupo Camino Real",Thursdays,7:00 PM,8:00 PM,C
"Grace House",218 West 108th Street,New York,NY,10025,"218 West 108th Street,Main Floor,Betw. Amsterdam Avenue & Broadway,NY 10025",40.8021037,-73.9658778,100,06,"Grupo Dulces 24",Mondays,7:30 PM,8:30 PM,OD
"Grace House",218 West 108th Street,New York,NY,10025,"218 West 108th Street,Main Floor,Betw. Amsterdam Avenue & Broadway,NY 10025",40.8021037,-73.9658778,100,06,"Grupo Dulces 24",Wednesdays,7:30 PM,8:30 PM,C
"Grace House",218 West 108th Street,New York,NY,10025,"218 West 108th Street,Main Floor,Betw. Amsterdam Avenue & Broadway,NY 10025",40.8021037,-73.9658778,100,06,"Grupo Dulces 24",Fridays,7:30 PM,8:30 PM,OD
"Grace House",218 West 108th Street,New York,NY,10025,"218 West 108th Street,Main Floor,Betw. Amsterdam Avenue & Broadway,NY 10025",40.8021037,-73.9658778,100,06,"Grupo Dulces 24",Sundays,7:30 PM,8:30 PM,O
"Iglesia Metodista Grace",125 West 104th Street,New York,NY,10025,"125 West 104th Street,1st Floor,Betw. Columbus & Amsterdam Avenues,10025",40.7985878,-73.9649967,100,06,"Grupo Luz Divina",Tuesdays,7:30 PM,8:30 PM,O
"Rutgers Church",236 West 73rd Street,New York,NY,10023,"236 West 73rd Street,5th Floor,West of Broadway,NY 10023",40.7796494,-73.982239,100,06,"Lambda West",Saturdays,6:00 PM,7:00 PM,S
"Rutgers Church",236 West 73rd Street,New York,NY,10023,"236 West 73rd Street,5th Floor,West of Broadway,NY 10023",40.7796494,-73.982239,100,06,"Lambda West",Wednesdays,6:00 PM,7:00 PM,OD
"Rutgers Church",236 West 73rd Street,New York,NY,10023,"236 West 73rd Street,5th Floor,West of Broadway,NY 10023",40.7796494,-73.982239,100,06,"Lambda West",Wednesdays,7:15 PM,8:15 PM,B
"Rutgers Church",236 West 73rd Street,New York,NY,10023,"236 West 73rd Street,5th Floor,West of Broadway,NY 10023",40.7796494,-73.982239,100,06,"Lambda West",Wednesdays,8:30 PM,9:30 PM,C
"West End Presbyterian Church",165 West 105th Street,New York,NY,10025,"165 West 105th Street,Basement,@ Amsterdam Avenue,NY 10025",40.7996866,-73.9657282,100,06,"Manhattan Valley",Wednesdays,7:00 PM,8:00 PM,B
"Holy Name Church Rectory",207 West 96th Street,New York,NY,10025,"207 West 96th Street,Basement,Little Room,Betw Amsterdam & Broadway,NY 10025",40.7945161,-73.9710419,100,06,"Mid-day Cheer",Fridays,1:00 PM,2:00 PM,S
"Holy Name Church Rectory",207 West 96th Street,New York,NY,10025,"207 West 96th Street,Basement,Little Room,Betw Amsterdam & Broadway,NY 10025",40.7945161,-73.9710419,100,06,"Mid-day Cheer",Mondays,1:00 PM,2:15 PM,S
"Holy Name Church Rectory",207 West 96th Street,New York,NY,10025,"207 West 96th Street,Basement,Little Room,Betw Amsterdam & Broadway,NY 10025",40.7945161,-73.9710419,100,06,"Mid-day Cheer",Tuesdays,1:00 PM,2:15 PM,BB
"Holy Name Church Rectory",207 West 96th Street,New York,NY,10025,"207 West 96th Street,Basement,Little Room,Betw Amsterdam & Broadway,NY 10025",40.7945161,-73.9710419,100,06,"Mid-day Cheer",Wednesdays,1:00 PM,2:15 PM,OD
"Holy Name Church Rectory",207 West 96th Street,New York,NY,10025,"207 West 96th Street,Basement,Little Room,Betw Amsterdam & Broadway,NY 10025",40.7945161,-73.9710419,100,06,"Mid-day Cheer",Thursdays,1:00 PM,2:15 PM,C
"Advent Lutheran Church",2504 Broadway,New York,NY,10025,"2504 Broadway,Basement,@ 93rd Street,NY 10025",40.7927534,-73.972842,100,06,"Morningside",Saturdays,6:30 PM,7:30 PM,B
"Advent Lutheran Church",2504 Broadway,New York,NY,10025,"2504 Broadway,Basement,@ 93rd Street,NY 10025",40.7927534,-73.972842,100,06,"Morningside",Saturdays,8:00 PM,9:00 PM,OD
"Advent Lutheran Church",2504 Broadway,New York,NY,10025,"2504 Broadway,Basement,@ 93rd Street,NY 10025",40.7927534,-73.972842,100,06,"Morningside",Saturdays,8:00 PM,9:00 PM,S
"Advent Lutheran Church",2504 Broadway,New York,NY,10025,"2504 Broadway,Basement,@ 93rd Street,NY 10025",40.7927534,-73.972842,100,06,"Morningside",Saturdays,9:15 PM,10:15 PM,OD
"Church of Notre Dame",405 West 114th Street,New York,NY,10025,"405 West 114th Street,Merton Room,1 Block East of  Amsterdam Avenue,10025",40.7946083,-73.9358608,95.3254437869822,06,"Morningside Heights Beginners",Wednesdays,6:30 PM,7:30 PM,B
"Church of Notre Dame",405 West 114th Street,New York,NY,10025,"405 West 114th Street,Merton Room,1 Block East of  Amsterdam Avenue,10025",40.7946083,-73.9358608,95.3254437869822,06,"Morningside Heights Beginners",Fridays,6:30 PM,7:30 PM,B
"West End Collegiate Church",368 West End Ave,New York,NY,10024,"368 West End Ave,1st floor,@77th Street NY 10024",40.783225,-73.9817572,100,06,"Never Too Late",Tuesdays,7:30 PM,8:30 PM,C
"West End Collegiate Church",368 West End Ave,New York,NY,10024,"368 West End Ave,1st floor,@77th Street NY 10024",40.783225,-73.9817572,100,06,"Smithereens",Wednesdays,7:00 PM,8:00 PM,B
"West End Collegiate Church",368 West End Ave,New York,NY,10024,"368 West End Ave,1st floor,@77th Street NY 10024",40.783225,-73.9817572,100,06,"Smithereens",Wednesdays,8:15 PM,9:15 PM,S
"St. Michael's Parish House",225 West 99th Street,New York,NY,10025,"225 West 99th Street,1st Floor,Betw. Amsterdam Avenue & Broadway,NY 10025",40.7964452,-73.9694226,100,06,"Night Light",Mondays,6:30 PM,7:30 PM,S
"Anshe Chesed Synagogue",251 West 100th Street,New York,NY,10025,"251 West 100th Street,@ West End Avenue NY 10025",40.7977791,-73.9709911,100,06,"Night Light Beginners",Thursdays,6:00 PM,7:00 PM,B
"Church of St. Matthew & St. Timothy",26 West 84th Street,New York,NY,10024,"26 West 84th Street,Betw. Central Park West & Columbus Avenue,NY 10024",40.7844228,-73.9716168,100,06,"Oxford  (:I)",s,12:00 AM,12:00 AM,undefined
"Church of St. Matthew & St. Timothy",26 West 84th Street,New York,NY,10024,"26 West 84th Street,Betw. Central Park West & Columbus Avenue,NY 10024",40.7844228,-73.9716168,100,06,"Oxford  (:I)",Mondays,7:30 PM,8:30 PM,C
"Church of St. Matthew & St. Timothy",26 West 84th Street,New York,NY,10024,"26 West 84th Street,Betw. Central Park West & Columbus Avenue,NY 10024",40.7844228,-73.9716168,100,06,"Oxford  (:I)",Wednesdays,7:30 PM,8:30 PM,O
"Church of St. Matthew & St. Timothy",26 West 84th Street,New York,NY,10024,"26 West 84th Street,Betw. Central Park West & Columbus Avenue,NY 10024",40.7844228,-73.9716168,100,06,"Oxford  (:I)",Thursdays,7:30 PM,8:30 PM,BB
"St. Ignatius Church",552 West End Avenue,New York,NY,10024,"552 West End Avenue,Basement,Betw. Broadway & West End Avenue,Enter on 87th Street,NY 10024",40.78931,-73.9773114,100,06,"Renewal West",Sundays,7:00 PM,8:00 PM,B
"Volunteers of America",340 West 85th Street,New York,NY,10024,"340 West 85th Street,Basement,Betw. West End Avenue & Riverside Drive,NY 10024",40.7887343,-73.9798639,100,06,"Rude Awakening",Wednesdays,8:30 PM,9:30 PM,C
"Blessed Sacrament Church Rectory",152 West 71st Street,New York,NY,10023,"152 West 71st Street,Betw Columbus Avenue & Broadway,NY 10023",40.7774259,-73.9812051,100,06,"Sober Stepping",Saturdays,6:30 PM,7:30 PM,S
"Blessed Sacrament Church Rectory",152 West 71st Street,New York,NY,10023,"152 West 71st Street,Betw Columbus Avenue & Broadway,NY 10023",40.7774259,-73.9812051,100,06,"Way Of Life",Saturdays,10:00 AM,11:00 AM,C
"Blessed Sacrament Church Rectory",152 West 71st Street,New York,NY,10023,"152 West 71st Street,Betw Columbus Avenue & Broadway,NY 10023",40.7774259,-73.9812051,100,06,"Way Of Life",Saturdays,11:15 AM,12:15 PM,C
"Blessed Sacrament Church Rectory",152 West 71st Street,New York,NY,10023,"152 West 71st Street,Betw Columbus Avenue & Broadway,NY 10023",40.7774259,-73.9812051,100,06,"Westside Step",Fridays,7:00 PM,8:00 PM,S
"131 West 72nd Street",131 West 72nd Street,New York,NY,10023,"131 West 72nd Street,3rd Floor,Room #2F,Betw. Columbus & Amsterdam Avenues,NY 10023",40.7780247,-73.9798344,100,06,"Sunday West",Sundays,12:00 PM,1:00 PM,C
"Stephen Wise Free Synagogue",30 West 68th Street,New York,NY,10023,"30 West 68th Street,Check security desk for Room #,Betw Central Park West & Columbus Avenue,NY 10023",40.7740859,-73.979107,100,06,"We Agnostics Of Nyc",Thursdays,6:15 PM,7:15 PM,C
"Church of St. Paul & St. Andrew",263 West 86th Street,New York,NY,10024,"263 West 86th Street,1st Floor,@Corner of West End Avenue & 86th Street NY 10024",40.7887918,-73.9772649,100,06,"West End",Thursdays,7:00 PM,8:00 PM,B
"Church of St. Paul & St. Andrew",263 West 86th Street,New York,NY,10024,"263 West 86th Street,1st Floor,@Corner of West End Avenue & 86th Street NY 10024",40.7887918,-73.9772649,100,06,"West End",Thursdays,7:00 PM,8:00 PM,S
"Church of St. Paul & St. Andrew",263 West 86th Street,New York,NY,10024,"263 West 86th Street,1st Floor,@Corner of West End Avenue & 86th Street NY 10024",40.7887918,-73.9772649,100,06,"West End",Tuesdays,7:00 PM,8:00 PM,B
"Church of St. Paul & St. Andrew",263 West 86th Street,New York,NY,10024,"263 West 86th Street,1st Floor,@Corner of West End Avenue & 86th Street NY 10024",40.7887918,-73.9772649,100,06,"West End",Tuesdays,7:00 PM,8:00 PM,BB
"Addiction Institute",306 West 102nd Street,New York,NY,10025,"306 West 102nd Street,2nd Floor,Betw West End Avenue & Riverside Drive,NY 10025",40.7992334,-73.9710638,100,06,"Westside 11th Step Meditation Workshop",Wednesdays,7:00 PM,8:00 PM,C
"Church of St.Matthew & St. Timothy",26 West 84th Street,New York,NY,10024,"26 West 84th Street,Stanford Room,blue door,Betw. Columbus Avenue & Central Park West,NY 10024",40.7844228,-73.9716168,100,06,"Westside Young People",Saturdays,7:00 PM,8:00 PM,B
"Goddard Riverside Community Center",595 Columbus Avenue,New York,NY,10024,"595 Columbus Avenue,88th Street,Ground Level,Art Room 10024",40.7879892,-73.9707609,100,06,"Without A Prayer",Saturdays,5:00 PM,6:00 PM,OD
"Trinity Halfway House",306 West 102nd Street,New York,NY,10025,"306 West 102nd Street,2nd Floor,Betw. Riverside Drive & West End Avenue,NY 10025",40.7992334,-73.9710638,100,06,"Women Living Sober",Wednesdays,9:00 AM,10:00 AM,C
"Trinity Halfway House",306 West 102nd Street,New York,NY,10025,"306 West 102nd Street,2nd Floor,Betw. Riverside Drive & West End Avenue,NY 10025",40.7992334,-73.9710638,100,06,"Women Living Sober",Saturdays,9:00 AM,10:00 AM,C
"Blessed Sacrament (Rectory)",152 West 71st Street,New York,NY,10023,"152 West 71st Street,Between Broadway and Columbus Avenue,10023",40.7774259,-73.9812051,100,06,"Women's Beginning Literature",Thursdays,12:00 PM,1:00 PM,C
